Unnamed: 0,title,ingredients,directions,link,source,NER
2142597,Thumbprint Cookies,"[""1 pkg. (250 g) Philadelphia Brick Cream Cheese, softened"", ""3/4 cup butter, softened"", ""1 cup sugar"", ""2 tsp. vanilla"", ""2-1/4 cups flour"", ""1/2 tsp. baking soda"", ""1 cup finely chopped pecans"", ""1-1/4 cups Kraft Pure Strawberry Jam""]","[""Heat oven to 350 degrees F."", ""Beat cream cheese, butter, sugar and vanilla with mixer until blended."", ""Add flour, baking soda and nuts; mix well."", ""Refrigerate 30 min."", ""Shape dough into 1-inch balls."", ""Place, 2 inches apart, on baking sheets sprayed with cooking spray."", ""Indent centres."", ""Bake 10 min."", ""Fill each cookie with about 1 tsp."", ""jam."", ""Bake 8 to 10 min."", ""or until golden brown."", ""Cool on baking sheets 2 min."", ""Remove to wire racks; cool completely.""]",www.kraftrecipes.com/recipes/thumbprint-cookies-82761.aspx,Recipes1M,"[""Cream Cheese"", ""butter"", ""sugar"", ""vanilla"", ""flour"", ""baking soda"", ""pecans"", ""Strawberry""]"
1629630,Caprese Salad With Olives,"[""4 tomatoes sliced"", ""4 buffalo mozzarella sliced"", ""1 handful basil leaves roughly chopped, if liked"", ""20 pitted black olives"", ""4 tablespoons extra-virgin olive oil"", ""freshly ground black pepper"", ""sea salt""]","[""Arrange the sliced tomato on each individual plate."", ""Place the whole mozzarella in the middle."", ""Divide the basil leaves and pitted black olives amongst all plates."", ""Drizzle the extra virgin over and season with black pepper and sea salt."", ""Serve at room temperature.""]",www.yummly.com/recipe/Caprese-Salad-With-Olives-1650625,Gathered,"[""tomatoes"", ""handful basil"", ""black olives"", ""extra-virgin olive oil"", ""freshly ground black pepper"", ""salt""]"
1382001,Friday Night Garlicky Roast Chicken And Potatoes,"[""1 3-3 1/2 lb. broiler chicken"", ""1/4 cup crushed garlic cloves(about 6-8 cloves)"", ""1/2 teaspoon paprika"", ""1/4 teaspoon tumeric"", ""1/2 teaspoon kosher salt"", ""1/8 teaspoon black pepper"", ""1 tablespoon olive oil"", ""1 celery stalk cut in quarters"", ""1 small onion cut in quarters"", ""1 parsnip cut in quarters"", ""1 carrot cut in quarters"", ""1/4 cup frozen orange juice concentrate"", ""1/4 cup water"", ""8-10 red potatoes cubed"", ""1/2 teaspoon paprika"", ""1/4 teaspoon tumeric"", ""1/2 teaspoon kosher salt"", ""1/8 teaspoon black pepper"", ""1 1/2 tablespoons olive oil""]","[""Mix the garlic, paprika, tumeric, salt and pepper with the olive oil to form a paste. Rub the chicken all over with the garlic rub, including in the cavity and under the skin."", ""Place chicken in roaster with quartered vegetables around it and pour the frozen orange juice concentrate on top and add water to bottom of roaster. Roast covered in 400 degree oven for 1 hour. Remove cover and continue to roast chicken 30 minutes longer uncovered, basting frequently. Then flip the chicken so the breast is sitting in the juices and roast another 30 minutes uncovered or till done."", ""To make the potatoes, toss the cubed potatoes with the paprika, tumeric, salt, pepper and olive oil and transfer to a oiled baking tray or roasting pan. Roast uncovered for 1 hour or till done in 400 degree oven. If desired you can add 2 tablespoons of the roast chicken pan juices to the potatoes."", ""To serve, assemble the roast chicken on a platter with the vegetables and potatoes around it.""]",food52.com/recipes/11539-friday-night-garlicky-roast-chicken-and-potatoes,Gathered,"[""chicken"", ""garlic"", ""paprika"", ""tumeric"", ""kosher salt"", ""black pepper"", ""olive oil"", ""celery"", ""onion"", ""quarters"", ""carrot"", ""orange juice"", ""water"", ""potatoes"", ""paprika"", ""tumeric"", ""kosher salt"", ""black pepper"", ""olive oil""]"
2068232,Red Onion Relish,"[""2 tablespoons canola oil"", ""2 red onions, finely diced"", ""1 tablespoon minced garlic"", ""1 serrano chili, finely diced with seeds"", ""14 cup freshly squeezed lime juice"", ""salt and pepper"", ""3 tablespoons finely chopped cilantro leaves""]","[""Heat oil in a large saute pan over high heat."", ""Add the onions, garlic, and chile to the pan and cook until soft."", ""Add the lime juice and season with salt and pepper."", ""Remove from the heat and stir in the cilantro.""]",www.food.com/recipe/red-onion-relish-447558,Recipes1M,"[""canola oil"", ""red onions"", ""garlic"", ""serrano chili"", ""freshly squeezed lime juice"", ""salt"", ""cilantro""]"
1188058,Apricot Gooey Cake,"[""1/2 cup dried apricot"", ""1 1/2 cups water"", ""CAKE"", ""1 3/4 cups flour"", ""1/2 teaspoon baking powder"", ""1/2 teaspoon baking soda"", ""1/2 teaspoon salt"", ""1 cup sugar"", ""1/3 cup butter, softened"", ""1 teaspoon vanilla"", ""1/4 teaspoon lemon extract"", ""1 egg"", ""2/3 cup water"", ""FROSTING"", ""1/4 cup brown sugar, packed"", ""2 tablespoons butter"", ""1/2 cup coconut""]","[""Heat oven to 350 degrees."", ""In small saucepan, combine apricots and water. Cook over med heat 15-20 mins or until tender, stirring frequently. Drain and puree apricots. Set aside."", ""While apricots are cooking, grease and flour a 9-in square pan. In a small bowl, combine flour, baking powder, baking soda and salt. In large bowl, beat sugar and 1/3 cup butter until light and fluffy. Add vanilla, lemon extract and egg, beat well. Alternately add dry ingredients and 2/3 cup water to sugar mixture. Stir in 3 Tablespoons of apricot puree. Pour batter into prepared pan."", ""Bake for 25-35 minutes or until done. Cool slightly."", ""FROSTING: In small saucepan, combine brown sugar, 2 Tbls butter and remaining apricot puree. Bring to a boil and boil for 1 min, stirring constantly. Remove from heat and stir in coconut. Immediately spread over warm cake.""]",www.food.com/recipe/apricot-gooey-cake-316174,Gathered,"[""apricot"", ""water"", ""CAKE"", ""flour"", ""baking powder"", ""baking soda"", ""salt"", ""sugar"", ""butter"", ""vanilla"", ""lemon"", ""egg"", ""water"", ""FROSTING"", ""brown sugar"", ""butter"", ""coconut""]"
838563,Christmas Cranberry Salad,"[""1 bag cranberries"", ""1 orange"", ""1 apple"", ""1 pkg. marshmallows"", ""1 (15 oz.) can crushed pineapple"", ""1 c. chopped nuts"", ""1 small Cool Whip""]","[""Grind apple, cranberries and orange together."", ""Add remaining ingredients and refrigerate overnight.""]",www.cookbooks.com/Recipe-Details.aspx?id=1019298,Gathered,"[""cranberries"", ""orange"", ""apple"", ""marshmallows"", ""pineapple"", ""nuts""]"
1800815,Pumpkin Soup,"[""14 cup oil"", ""1 onion, minced"", ""2 small leeks, minced"", ""2 celery ribs, diced"", ""3 medium potatoes, diced"", ""4 -5 cups pumpkin, diced"", ""12 cup fresh parsley, chopped"", ""7 cups vegetable broth or 7 cups chicken broth"", ""1 teaspoon brown sugar"", ""1 cup milk"", ""salt & pepper, to taste"", ""2 tablespoons butter"", ""crouton"", ""cheese, diced""]","[""Heat oil in a large stockpot over medium heat; \""melt\"" onion and leeks along with the celery."", ""Add potatoes and pumpkin, stirring for 3-4 minutes."", ""Add broth, parsley, brown sugar, salt, and pepper."", ""Simmer on low heat 25-30 minutes."", ""Add milk."", ""Puree in blender; check seasoning."", ""Return soup to stockpot to keep warm while preparing buttered croutons."", ""Garnish soup with cheese and croutons if desired."", ""Serve immediately.""]",www.food.com/recipe/pumpkin-soup-357764,Recipes1M,"[""oil"", ""onion"", ""leeks"", ""celery"", ""potatoes"", ""pumpkin"", ""fresh parsley"", ""vegetable broth"", ""brown sugar"", ""milk"", ""salt"", ""butter"", ""crouton"", ""cheese""]"
57383,Mom'S Beer Bread,"[""3 c. self-rising flour"", ""3 Tbsp. sugar"", ""1 can room temperature beer""]","[""Combine ingredients."", ""Bake in greased loaf pan at 350\u00b0 for 50 minutes."", ""Brush top with butter while hot.""]",www.cookbooks.com/Recipe-Details.aspx?id=798466,Gathered,"[""flour"", ""sugar"", ""beer""]"
272493,Best Oatmeal Cookies,"[""1 c. sugar"", ""1 c. brown sugar"", ""1 c. shortening"", ""2 eggs"", ""1 tsp. vanilla"", ""1 tsp. peanut butter"", ""1 1/2 c. flour"", ""1 tsp. soda"", ""3 c. oatmeal"", ""1/2 c. pecans""]","[""Mix together both sugars and shortening."", ""Add eggs and mix until fluffy."", ""Add vanilla and then peanut butter."", ""After mixing together, slowly add flour and soda mixture."", ""When mixed, add your oatmeal and then pecans."", ""Bake at 300\u00b0 for 10 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=500159,Gathered,"[""sugar"", ""brown sugar"", ""shortening"", ""eggs"", ""vanilla"", ""peanut butter"", ""flour"", ""soda"", ""oatmeal"", ""pecans""]"
107395,Blue Cheese Dressing,"[""4 Tbsp. mayonnaise"", ""2 Tbsp. olive oil, mix 1 Tbsp. at a time"", ""4 Tbsp. sour cream"", ""1 Tbsp. wine vinegar"", ""1 Tbsp. lime juice""]","[""Sprinkle cayenne pepper (lightly)."", ""Add as much Blue cheese as you like.""]",www.cookbooks.com/Recipe-Details.aspx?id=409807,Gathered,"[""mayonnaise"", ""olive oil"", ""sour cream"", ""wine vinegar"", ""lime juice""]"
459316,Sour Cream Pound Cake,"[""2 c. sugar"", ""3 1/2 c. plain flour"", ""3 tsp. baking powder"", ""1/2 tsp. salt"", ""3/4 c. butter"", ""1 c. sour cream"", ""1/2 tsp. baking soda"", ""1 tsp. vanilla"", ""6 egg whites or 4 eggs, separated""]","[""Whip egg whites until stiff but not dry."", ""Add 1/8 teaspoon salt and put in refrigerator until remainder of cake is mixed. Sift sugar and cream it with butter until light and creamy."", ""Sift flour, then resift with baking powder, salt and soda."", ""Add dry ingredients in 3 parts to the butter mixture alternately with thirds of the sour cream."", ""Beat batter until smooth after each addition."", ""Beat in flavoring."", ""Fold in egg whites."", ""Bake in moderate oven at 325\u00b0 for 1 hour or until done.""]",www.cookbooks.com/Recipe-Details.aspx?id=493226,Gathered,"[""sugar"", ""flour"", ""baking powder"", ""salt"", ""butter"", ""sour cream"", ""baking soda"", ""vanilla"", ""egg whites""]"
1578769,Apple Spice Bread With Apple Cider Glaze,"[""2-1/4 cups Flour"", ""3/4 teaspoons Salt"", ""1 teaspoon Baking Soda"", ""1/2 teaspoons Baking Powder"", ""1 teaspoon Cinnamon"", ""1/2 teaspoons Ginger"", ""1/4 teaspoons Nutmeg"", ""2 whole Eggs"", ""1 cup Brown Sugar, Packed"", ""2 Tablespoons Molasses"", ""1/2 cups Butter, Melted"", ""1/2 cups Unsweetened Applesauce"", ""1/2 whole Apple, Grated On A Box Grater And Then Pressed With A Paper Towel"", ""FOR THE GLAZE:"", ""1 cup Confectioners Sugar"", ""2 Tablespoons Apple Cider""]","[""Preheat oven to 350\u00b0F."", ""In a large bowl, whisk together the flour, salt, baking soda, baking powder, cinnamon, ginger and nutmeg. Set aside."", ""In another large bowl, whisk together the eggs, brown sugar, molasses, butter, applesauce and grated apple. Add wet ingredients to dry and mix until just combined."", ""Scrape batter into a greased loaf pan and bake for 1 hour 15 minutes, or until a toothpick comes out clean. Let loaf cool completely before glazing."", ""To make the glaze, mix together the confectioner's sugar and apple cider. Drizzle over completely cool loaf.""]",tastykitchen.com/recipes/breads/apple-spice-bread-with-apple-cider-glaze/,Gathered,"[""Flour"", ""Salt"", ""Baking Soda"", ""Baking Powder"", ""Cinnamon"", ""Ginger"", ""\u00bc"", ""Eggs"", ""Brown Sugar"", ""Molasses"", ""Butter"", ""Unsweetened Applesauce"", ""Apple"", ""Confectioners Sugar"", ""Apple Cider""]"
162774,Peanut'S Fruit Cobbler,"[""2 c. fresh fruit"", ""3/4 c. flour"", ""3/4 c. sugar"", ""3/4 c.c milk"", ""1/2 stick butter or margarine""]","[""Cover fruit with water and boil 10 minutes."", ""Melt butter rin baking pan."", ""Mix flour, sugar and milk. Pour flour mixture into baking pan."", ""Pour fruit on top."", ""Bake until brown at 375\u00b0.""]",www.cookbooks.com/Recipe-Details.aspx?id=176364,Gathered,"[""fresh fruit"", ""flour"", ""sugar"", ""milk"", ""butter""]"
633153,White Chocolate Salties(Candy)  ,"[""1 lb. white chocolate"", ""2 Tbsp. shortening"", ""3 c. pretzel sticks"", ""1 c. salted Spanish peanuts (optional)""]","[""Combine chocolate and shortening in double boiler."", ""Cook until chocolate melts."", ""Pour into a large bowl."", ""Stir in pretzels and nuts."", ""Spread onto buttered 15 x 10 x 1-inch jelly roll pan. Chill about 20 minutes or until firm."", ""Break into pieces."", ""Store in airtight container."", ""Makes 1 1/2 pounds.""]",www.cookbooks.com/Recipe-Details.aspx?id=1006677,Gathered,"[""white chocolate"", ""shortening"", ""pretzel sticks"", ""salted Spanish peanuts""]"
1066273,Singapore Chicken Noodles,"[""1 teaspoon olive oil"", ""2 chicken breasts, cut into strips"", ""1 red bell pepper, cut into strips"", ""4 baby corn"", ""1/2 cup chicken broth"", ""2 eggs, beaten"", ""2 tablespoons fresh cilantro, chopped"", ""2 teaspoons soy sauce"", ""3 ounces egg noodles (cooked according to packet instructions)"", ""1 tablespoon sesame oil"", ""1 dash Tabasco sauce""]","[""Heat the oil in a wok and stir-fry the chicken, pepper and baby sweetcorn. Add the chicken broth and stir until chicken is cooked through."", ""Add the eggs and stir until scrambled."", ""Add the cilantro, soy sauce, noodles, sesame oil and Tabasco."", ""Garnish with a handful of coriander to serve.""]",www.food.com/recipe/singapore-chicken-noodles-224600,Gathered,"[""olive oil"", ""chicken breasts"", ""red bell pepper"", ""corn"", ""chicken broth"", ""eggs"", ""fresh cilantro"", ""soy sauce"", ""egg noodles"", ""sesame oil"", ""Tabasco sauce""]"
1960357,Cake Nalesniki with Cream Filling,"[""2 large eggs beaten"", ""1/2 cup sour cream dairy"", ""3 tablespoons sugar granulated"", ""1 tablespoon flour, all-purpose"", ""1/2 teaspoon vanilla extract"", ""1/2 teaspoon lemon zest grated"", ""2 each egg yolks"", ""1/2 cup flour, all-purpose"", ""23 cup milk"", ""2 each egg whites stiffly beaten"", ""1 x powdered sugar""]","[""In top of double boiler combine eggs, sour cream, 2 tablespoons sugar, 1 tablespoon flour, vanilla, and lemon peel."", ""Place over boiling water."", ""(Upper pan should not touch water.)"", ""Cook, stirring constantly, until thickened."", ""Remove from over water."", ""Cover surface of pudding with waxed paper; cool to room temperature."", ""Beat egg yolks with remaining 1 tablespoon sugar until thick and lemon-clored."", ""Add flour and milk alternately, beating well after each addition."", ""Fold in egg whites."", ""Drop by tablespoonfuls onto hot, greased griddle, spreading to a 3-inch circle."", ""Cook 1 minute on each side."", ""Place cooked pancakes on paper toweling until all are cooked."", ""Spoon about 1 teaspoon filling on each pancake, roll up, and place in 10x6x2-inch baking dish."", ""Cover; bake at 350F (180C) F until warmed, about 15 minutes."", ""Sprinkle with powdered sugar.""]",recipeland.com/recipe/v/cake-nalesniki-cream-filling-39527,Recipes1M,"[""eggs"", ""sour cream dairy"", ""sugar"", ""flour"", ""vanilla"", ""lemon zest"", ""egg yolks"", ""flour"", ""milk"", ""egg whites"", ""powdered sugar""]"
1175368,Homemade Kahlua From 15 Romolo. Better Than Storebought,"[""1 (750 ml) bottle vodka or (750 ml) bottle white rum"", ""1 1/4 cups dark rum"", ""1 1/2 cups sugar"", ""3/4 lb whole coffee beans"", ""1 tablespoon cocoa, nib (optional)"", ""1 vanilla bean"", ""cinnamon stick, slice of orange peel (optional)""]","[""Combine all of the ingredients in a sealable container. Shake hard to combine."", ""Label with the date and let sit in a cool, dark place for three weeks. Shake or stir the mixture several times a week."", ""Strain through cheesecloth or a fine mesh strainer into a clean vessel. Use like you would Kahlua or any other coffee liquor.""]",www.food.com/recipe/homemade-kahlua-from-15-romolo-better-than-storebought-400910,Gathered,"[""vodka"", ""dark rum"", ""sugar"", ""coffee beans"", ""cocoa"", ""vanilla bean"", ""cinnamon""]"
1181410,Chickpea & Feta Salad,"[""1 cup garbanzo beans (prepared)"", ""1 red bell pepper, medium diced"", ""1 orange bell pepper, diced"", ""1 large English cucumber, sliced and quartered"", ""11 ounces grape tomatoes, sliced in half"", ""1/2 cup red onion, diced"", ""5 ounces feta cheese"", ""1/2 cup sliced kalamata olive"", ""1/4 cup fresh basil, minced"", ""1/2 cup extra-virgin olive oil"", ""1/4 cup white balsamic vinegar"", ""2 tablespoons fresh squeezed lemon juice"", ""2 garlic cloves, minced"", ""1 tablespoon fresh parsley, chopped"", ""1/2 teaspoon Dijon mustard"", ""1/4 teaspoon pink himalayan sea salt"", ""1/8 teaspoon pepper""]","[""Soak Garbanzo Beans in cool water overnight."", ""Rinse beans & discard water. Place 2 cups of water in a large pot, bring to a boil and add the chickpeas, reduce heat to a slow boil for 40-45 min, making sure they are always covered with water."", ""Rinse beans under cold water until cool."", ""Spread on a baking sheet and remove skins."", ""Combine chickpeas, peppers, cucumber, tomatoes, onion, cheese, olives and basil in medium bowl."", ""Mix together the remaining ingredients; olive oil, balsamic vinegar, lemon juice, garlic, parsley, mustard, salt and pepper."", ""Pour dressing over salad, stir and serve.""]",www.food.com/recipe/chickpea-feta-salad-535471,Gathered,"[""garbanzo beans"", ""red bell pepper"", ""orange bell pepper"", ""cucumber"", ""grape tomatoes"", ""red onion"", ""feta cheese"", ""olive"", ""fresh basil"", ""extra-virgin olive oil"", ""white balsamic vinegar"", ""fresh squeezed lemon juice"", ""garlic"", ""fresh parsley"", ""Dijon mustard"", ""salt"", ""pepper""]"
